t	u	lambda	p	e
6.54	0.5236	18.476	29.007	-3.5373
6.55	0.5236	18.391	29.007	-3.5373
6.56	0.5236	18.306	28.919	-3.6462
6.57	0.5236	18.219	28.919	-3.6462
6.58	0.5236	18.132	28.831	-3.6462
6.59	0.5236	18.044	28.831	-3.6462
6.6	0.5236	17.954	28.831	-3.6462
6.61	0.5236	17.861	28.743	-3.7551
6.62	0.5236	17.766	28.743	-3.7551
6.63	0.5236	17.67	28.655	-3.7551
6.64	0.5236	17.574	28.655	-3.7551
6.65	0.5236	17.474	28.568	-3.7551
6.66	0.5236	17.372	28.568	-3.7551
6.67	0.5236	17.272	28.568	-3.864
6.68	0.5236	17.166	28.48	-3.864
6.69	0.5236	17.06	28.48	-3.864
6.7	0.5236	16.951	28.48	-3.864
6.71	0.5236	16.843	28.392	-3.864
6.72	0.5236	16.732	28.392	-3.864
6.73	0.5236	16.624	28.392	-3.9729
6.74	0.5236	16.51	28.304	-3.9729
6.75	0.5236	16.392	28.304	-3.9729
6.76	0.5236	16.275	28.304	-3.9729
6.77	0.5236	16.156	28.304	-3.9729
6.78	0.5236	16.032	28.304	-3.9729
6.79	0.5236	15.911	28.216	-3.9729
6.8	0.5236	15.787	28.216	-4.0818
6.81	0.5236	15.662	28.216	-4.0818
6.82	0.5236	15.534	28.216	-4.0818
6.83	0.5236	15.402	28.216	-4.0818
6.84	0.5236	15.272	28.216	-4.0818
6.85	0.5236	15.139	28.128	-4.0818
6.86	0.5236	15.007	28.128	-4.0818
6.87	0.5236	14.87	28.128	-4.0818
6.88	0.5236	14.733	28.128	-4.0818
6.89	0.5236	14.593	28.128	-4.1907
6.9	0.5236	14.453	28.128	-4.1907
6.91	0.5236	14.309	28.128	-4.1907
6.92	0.5236	14.163	28.128	-4.1907
6.93	0.5236	14.015	28.128	-4.1907
6.94	0.5236	13.866	28.128	-4.1907
6.95	0.5236	13.718	28.128	-4.1907
6.96	0.5236	13.569	28.128	-4.1907
6.97	0.5236	13.417	28.128	-4.1907
6.98	0.5236	13.258	28.128	-4.1907
6.99	0.5236	13.103	28.128	-4.1907
7	0.5236	12.947	28.128	-4.1907
7.01	0.5236	12.786	28.128	-4.2996
7.02	0.5236	12.626	28.128	-4.2996
7.03	0.5236	12.463	28.128	-4.2996
7.04	0.5236	12.296	28.128	-4.2996
7.05	0.5236	12.131	28.128	-4.2996
7.06	0.5236	11.962	28.128	-4.2996
7.07	0.5236	11.793	28.128	-4.2996
7.08	0.5236	11.621	28.128	-4.2996
7.09	0.5236	11.448	28.128	-4.2996
7.1	0.5236	11.274	28.128	-4.2996
7.11	0.5236	11.099	28.128	-4.2996
7.12	0.5236	10.921	28.128	-4.2996
7.13	0.5236	10.74	28.128	-4.2996
7.14	0.5236	10.558	28.128	-4.2996
7.15	0.5236	10.375	28.128	-4.2996
7.16	0.5236	10.19	28.128	-4.2996
7.17	0.5236	10.006	28.128	-4.2996
7.18	0.5236	9.8185	28.128	-4.1907
7.19	0.5236	9.6275	28.128	-4.1907
7.2	0.5236	9.4399	28.128	-4.1907
7.21	0.5236	9.242	28.04	-4.1907
7.22	0.5236	9.047	28.04	-4.1907
7.23	0.5236	8.848	28.04	-4.1907
7.24	0.5236	8.6524	28.04	-4.1907
7.25	0.5236	8.453	28.04	-4.1907
7.26	0.5236	8.2453	28.04	-4.1907
7.27	0.5236	8.0445	27.952	-4.1907
7.28	0.5236	7.8421	27.952	-4.1907
7.29	0.5236	7.6326	27.952	-4.1907
7.3	0.5236	7.4232	27.952	-4.1907
7.31	0.5236	7.2157	27.952	-4.1907
7.32	0.5236	7.0107	27.952	-4.0818
7.33	0.5236	6.7997	27.864	-4.0818
7.34	0.5236	6.5851	27.864	-4.0818
7.35	0.5236	6.3684	27.864	-4.0818
7.36	0.5236	6.1504	27.864	-4.0818
7.37	0.5236	5.9317	27.776	-4.0818
7.38	0.5236	5.7126	27.776	-4.0818
7.39	0.5236	5.4932	27.776	-4.0818
7.4	0.5236	5.2693	27.776	-3.9729
7.41	0.5236	5.0335	27.689	-3.9729
7.42	0.5236	4.8042	27.689	-3.9729
7.43	0.5236	4.5789	27.689	-3.9729
7.44	0.5236	4.3558	27.689	-3.9729
7.45	0.5236	4.1161	27.689	-3.9729
7.46	0.5236	3.8846	27.601	-3.9729
7.47	0.5236	3.6579	27.601	-3.864
7.48	0.5236	3.416	27.601	-3.864
7.49	0.5236	3.1832	27.601	-3.864
7.5	0.5236	2.9378	27.513	-3.864
7.51	0.5236	2.7028	27.513	-3.864
7.52	0.5236	2.459	27.513	-3.864
7.53	0.5236	2.2222	27.513	-3.7551
7.54	0.5236	1.9743	27.425	-3.7551
7.55	0.5236	1.7261	27.425	-3.7551
7.56	0.5236	1.479	27.425	-3.7551
7.57	0.5236	1.2295	27.425	-3.7551
7.58	0.5236	0.9771	27.337	-3.6462
7.59	0.5236	0.72682	27.337	-3.6462
7.6	0.5236	0.47501	27.337	-3.6462
7.61	0.5236	0.22272	27.337	-3.6462
7.62	0.5236	-0.034243	27.337	-3.6462
7.63	0.5236	-0.29108	27.249	-3.5373
7.64	0.5236	-0.55073	27.249	-3.5373
7.65	0.5236	-0.80883	27.249	-3.5373
7.66	0.5236	-1.0724	27.249	-3.5373
7.67	0.5236	-1.3329	27.249	-3.5373
7.68	0.5236	-1.5946	27.161	-3.4284
7.69	0.5236	-1.8604	27.161	-3.4284
7.7	0.5236	-2.1253	27.161	-3.4284
7.71	0.5236	-2.3926	27.161	-3.4284
7.72	0.5236	-2.6629	27.161	-3.4284
7.73	0.5236	-2.9344	27.073	-3.3195
7.74	0.5236	-3.2062	27.073	-3.3195
7.75	0.5236	-3.478	27.073	-3.3195
7.76	0.5236	-3.7537	27.073	-3.3195
7.77	0.5236	-4.0284	27.073	-3.3195
7.78	0.5236	-4.3054	27.073	-3.2106
7.79	0.5236	-4.5842	27.073	-3.2106
7.8	0.5236	-4.8644	27.073	-3.2106
7.81	0.5236	-5.1454	27.073	-3.1017
7.82	0.5236	-5.4262	26.985	-3.1017
7.83	0.5236	-5.7111	27.073	-3.1017
7.84	0.5236	-5.9942	26.985	-3.1017
7.85	0.5236	-6.2805	26.985	-3.1017
7.86	0.5236	-6.5679	26.985	-2.9928
7.87	0.5236	-6.8561	26.985	-2.9928
7.88	0.5236	-7.1418	26.985	-2.9928
7.89	0.5236	-7.4329	26.985	-2.9928
7.9	0.5236	-7.724	26.985	-2.8839
7.91	0.5236	-8.0186	26.985	-2.8839
7.92	0.5236	-8.3142	26.985	-2.8839
7.93	0.5236	-8.6112	26.985	-2.8839
7.94	0.5236	-8.9057	26.985	-2.775
7.95	0.5236	-9.2055	26.985	-2.775
7.96	0.5236	-9.5054	26.985	-2.775
7.97	0.5236	-9.8041	26.985	-2.775
7.98	0.5236	-10.106	26.985	-2.6661
7.99	0.5236	-10.407	26.985	-2.6661
8	0.5236	-10.711	26.985	-2.6661
8.01	0.5236	-11.02	26.897	-2.6661
8.02	0.5236	-11.325	26.897	-2.6661
8.03	0.5236	-11.634	26.897	-2.5572
8.04	0.5236	-11.943	26.897	-2.5572
8.05	0.5236	-12.251	26.897	-2.5572
8.06	0.5236	-12.564	26.897	-2.5572
8.07	0.5236	-12.874	26.897	-2.4483
8.08	0.5236	-13.187	26.897	-2.4483
8.09	0.5236	-13.501	26.897	-2.4483
8.1	0.5236	-13.816	26.897	-2.4483
8.11	0.5236	-14.136	26.897	-2.4483
8.12	0.5236	-14.457	26.897	-2.4483
8.13	0.5236	-14.776	26.897	-2.3394
8.14	0.5236	-15.099	26.897	-2.3394
8.15	0.5236	-15.422	26.897	-2.3394
8.16	0.5236	-15.746	26.897	-2.2305
8.17	0.5236	-16.067	26.897	-2.2305
8.18	0.5236	-16.39	26.897	-2.2305
8.19	0.5236	-16.717	26.81	-2.2305
8.2	0.5236	-17.044	26.81	-2.1216
8.21	0.5236	-17.373	26.81	-2.1216
8.22	0.5236	-17.701	26.81	-2.1216
8.23	0.5236	-18.032	26.81	-2.1216
8.24	0.5236	-18.368	26.81	-2.1216
8.25	0.5236	-18.702	26.81	-2.1216
8.26	0.5236	-19.037	26.81	-2.0127
8.27	0.5236	-19.375	26.81	-2.0127
8.28	0.5236	-19.711	26.81	-2.0127
8.29	0.5236	-20.046	26.81	-2.0127
8.3	0.5236	-20.388	26.722	-1.9038
8.31	0.5236	-20.723	26.722	-1.9038
8.32	0.5236	-21.065	26.722	-1.9038
8.33	0.5236	-21.408	26.722	-1.9038
8.34	0.5236	-21.75	26.722	-1.7949
8.35	0.5236	-22.096	26.722	-1.7949
8.36	0.5236	-22.445	26.722	-1.7949
8.37	0.5236	-22.791	26.722	-1.7949
8.38	0.5236	-23.14	26.722	-1.7949
8.39	0.5236	-23.49	26.722	-1.7949
8.4	0.5236	-23.841	26.722	-1.7949
8.41	0.5236	-24.195	26.722	-1.686
8.42	0.5236	-24.545	26.722	-1.686
8.43	0.5236	-24.898	26.634	-1.686
8.44	0.5236	-25.255	26.634	-1.686
8.45	0.5236	-25.61	26.634	-1.5771
8.46	0.5236	-25.966	26.634	-1.5771
8.47	0.5236	-26.325	26.634	-1.5771
8.48	0.5236	-26.681	26.634	-1.5771
8.49	0.5236	-27.042	26.634	-1.5771
8.5	0.5236	-27.403	26.546	-1.5771
8.51	0.5236	-27.767	26.634	-1.5771
8.52	0.5236	-28.13	26.634	-1.4682
8.53	0.5236	-28.495	26.546	-1.4682
8.54	0.5236	-28.862	26.546	-1.4682
8.55	0.5236	-29.227	26.546	-1.4682
8.56	0.5236	-29.593	26.546	-1.4682
8.57	0.5236	-29.964	26.546	-1.3593
8.58	0.5236	-30.334	26.546	-1.3593
8.59	0.5236	-30.708	26.546	-1.3593
8.6	0.5236	-31.079	26.458	-1.3593
8.61	0.5236	-31.454	26.458	-1.3593
8.62	0.5236	-31.83	26.458	-1.3593
8.63	0.5236	-32.203	26.458	-1.3593
8.64	0.5236	-32.582	26.458	-1.3593
8.65	0.5236	-32.957	26.458	-1.2504
8.66	0.5236	-33.336	26.458	-1.2504
8.67	0.5236	-33.716	26.37	-1.2504
8.68	0.5236	-34.094	26.37	-1.2504
8.69	0.5236	-34.476	26.37	-1.2504
8.7	0.5236	-34.86	26.37	-1.2504
8.71	0.5236	-35.245	26.37	-1.1415
8.72	0.5236	-35.627	26.37	-1.1415
8.73	0.5236	-36.011	26.282	-1.1415
8.74	0.5236	-36.4	26.37	-1.1415
8.75	0.5236	-36.788	26.282	-1.1415
8.76	0.5236	-37.179	26.282	-1.1415
8.77	0.5236	-37.568	26.282	-1.1415
8.78	0.5236	-37.96	26.282	-1.1415
8.79	0.5236	-38.354	26.282	-1.1415
8.8	0.5236	-38.748	26.194	-1.0326
8.81	0.5236	-39.143	26.194	-1.0326
8.82	0.5236	-39.538	26.194	-1.0326
8.83	0.5236	-39.933	26.194	-1.0326
8.84	0.5236	-40.332	26.194	-1.0326
8.85	0.5236	-40.729	26.194	-1.0326
8.86	0.5236	-41.13	26.194	-1.0326
8.87	0.5236	-41.536	26.194	-1.0326
8.88	0.5236	-41.938	26.106	-1.0326
8.89	0.5236	-42.341	26.194	-1.0326
8.9	0.5236	-42.743	26.106	-0.9237
8.91	0.5236	-43.151	26.106	-0.9237
8.92	0.5236	-43.558	26.106	-0.9237
8.93	0.5236	-43.963	26.106	-0.9237
8.94	0.5236	-44.375	26.106	-0.9237
8.95	0.5236	-44.784	26.018	-0.9237
8.96	0.5236	-45.194	26.106	-0.9237
8.97	0.5236	-45.61	26.106	-0.9237
8.98	0.5236	-46.021	26.018	-0.9237
8.99	0.5236	-46.436	26.018	-0.9237
9	0.5236	-46.847	26.018	-0.8148
9.01	0.52149	-47.27	26.018	-0.8148
9.02	0.51937	-47.682	26.018	-0.8148
9.03	0.51726	-48.105	26.018	-0.8148
9.04	0.51515	-48.52	26.018	-0.8148
9.05	0.51304	-48.942	26.018	-0.8148
9.06	0.51093	-49.366	26.018	-0.8148
9.07	0.50882	-49.784	26.018	-0.8148
9.08	0.5067	-50.21	26.018	-0.8148
9.09	0.50459	-50.642	26.018	-0.8148
9.1	0.50248	-51.061	26.018	-0.8148
9.11	0.50037	-51.486	26.018	-0.8148
9.12	0.49826	-51.917	26.018	-0.8148
9.13	0.49614	-52.352	26.018	-0.7059
9.14	0.49403	-52.788	26.018	-0.7059
9.15	0.49192	-53.211	26.018	-0.7059
9.16	0.48981	-53.638	26.018	-0.7059
9.17	0.4877	-54.07	26.018	-0.7059
9.18	0.48558	-54.505	25.931	-0.7059
9.19	0.48347	-54.941	26.018	-0.7059
9.2	0.48136	-55.379	25.931	-0.7059
9.21	0.47925	-55.818	26.018	-0.7059
9.22	0.47714	-56.257	25.931	-0.7059
9.23	0.47503	-56.696	25.931	-0.7059
9.24	0.47291	-57.135	25.931	-0.7059
9.25	0.4708	-57.587	25.931	-0.597
9.26	0.46762	-58.039	25.931	-0.597
9.27	0.46443	-58.486	25.931	-0.597
9.28	0.46125	-58.93	25.931	-0.597
9.29	0.45807	-59.373	25.843	-0.597
9.3	0.45488	-59.826	25.843	-0.597
9.31	0.4517	-60.279	25.843	-0.597
9.32	0.44851	-60.727	25.843	-0.597
9.33	0.44533	-61.176	25.755	-0.597
9.34	0.44214	-61.634	25.755	-0.597
9.35	0.43896	-62.085	25.755	-0.597
9.36	0.43578	-62.536	25.667	-0.597
9.37	0.43259	-62.995	25.667	-0.597
9.38	0.42941	-63.447	25.667	-0.4881
9.39	0.42622	-63.908	25.579	-0.4881
9.4	0.42304	-64.364	25.579	-0.4881
9.41	0.41986	-64.825	25.491	-0.4881
9.42	0.41667	-65.283	25.491	-0.4881
9.43	0.41349	-65.748	25.403	-0.4881
9.44	0.4103	-66.206	25.403	-0.4881
9.45	0.40712	-66.675	25.315	-0.4881
9.46	0.40394	-67.139	25.315	-0.4881
9.47	0.40075	-67.604	25.227	-0.4881
9.48	0.39757	-68.073	25.139	-0.4881
9.49	0.39438	-68.537	25.139	-0.4881
9.5	0.3912	-69.005	25.052	-0.4881
9.51	0.38646	-69.476	24.964	-0.4881
9.52	0.38173	-69.946	24.964	-0.4881
9.53	0.37699	-70.417	24.876	-0.4881
9.54	0.37226	-70.889	24.788	-0.3792
9.55	0.36753	-71.365	24.7	-0.3792
9.56	0.36279	-71.842	24.612	-0.3792
9.57	0.35806	-72.318	24.612	-0.3792
9.58	0.35332	-72.794	24.436	-0.3792
9.59	0.34859	-73.272	24.436	-0.3792
9.6	0.34385	-73.749	24.348	-0.3792
9.61	0.33912	-74.224	24.173	-0.3792
9.62	0.33438	-74.707	24.173	-0.3792
9.63	0.32965	-75.19	23.997	-0.3792
9.64	0.32491	-75.669	23.909	-0.3792
9.65	0.32018	-76.154	23.821	-0.3792
9.66	0.31544	-76.639	23.733	-0.3792
9.67	0.31071	-77.123	23.645	-0.2703
9.68	0.30597	-77.607	23.557	-0.2703
9.69	0.30124	-78.094	23.381	-0.2703
9.7	0.2965	-78.584	23.294	-0.2703
9.71	0.29177	-79.071	23.206	-0.2703
9.72	0.28703	-79.559	23.03	-0.2703
9.73	0.2823	-80.046	22.942	-0.2703
9.74	0.27757	-80.538	22.766	-0.2703
9.75	0.27283	-81.031	22.678	-0.2703
9.76	0.26451	-81.524	22.502	-0.2703
9.77	0.25619	-82.016	22.415	-0.2703
9.78	0.24787	-82.512	22.239	-0.2703
9.79	0.23955	-83.006	22.151	-0.1614
9.8	0.23123	-83.5	21.975	-0.1614
9.81	0.22291	-84	21.799	-0.1614
9.82	0.21459	-84.497	21.623	-0.1614
9.83	0.20627	-84.992	21.448	-0.1614
9.84	0.19795	-85.49	21.272	-0.1614
9.85	0.18963	-85.989	21.096	-0.1614
9.86	0.1813	-86.485	20.92	-0.1614
9.87	0.17298	-86.986	20.744	-0.1614
9.88	0.16466	-87.488	20.569	-0.1614
9.89	0.15634	-87.99	20.393	-0.0525
9.9	0.14802	-88.491	20.217	-0.0525
9.91	0.1397	-88.996	20.041	-0.0525
9.92	0.13138	-89.502	19.865	-0.0525
9.93	0.12306	-90.007	19.602	-0.0525
9.94	0.11474	-90.51	19.426	-0.0525
9.95	0.10642	-91.016	19.162	-0.0525
9.96	0.0981	-91.523	18.986	-0.0525
9.97	0.089779	-92.028	18.723	-0.0525
9.98	0.081459	-92.535	18.547	0.0564
9.99	0.073138	-93.04	18.283	0.0564
10	0.064818	-93.546	18.02	0.0564
10.01	0.057157	-94.058	17.844	0.0564
10.02	0.049496	-94.565	17.58	0.0564
10.03	0.041835	-95.073	17.316	0.0564
10.04	0.034174	-95.583	17.053	0.0564
10.05	0.026514	-96.091	16.877	0.1653
10.06	0.018853	-96.604	16.525	0.1653
10.07	0.011192	-97.116	16.262	0.1653
10.08	0.0035312	-97.627	15.998	0.1653
10.09	-0.0041296	-98.141	15.734	0.1653
10.1	-0.01179	-98.654	15.47	0.1653
10.11	-0.019451	-99.165	15.207	0.1653
10.12	-0.027112	-99.679	14.855	0.1653
10.13	-0.034773	-100.19	14.591	0.2742
10.14	-0.042434	-100.7	14.328	0.2742
10.15	-0.050094	-101.22	13.976	0.2742
